YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-04-04,12:00,35.6,169.2,1111,1367,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,484,24,236,27,292,24,855,10,899,16,124,10,-9900,99,-9900,99,-9900,99,1.5,51,0.149,1,0.106,1,0.320,51,0.14,0
2010-04-04,13:00,36.0,194.7,1106,1367,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,825,24,802,27,177,24,854,10,902,16,124,10,-9900,99,-9900,99,-9900,99,1.3,3,0.149,1,0.106,1,0.320,51,0.14,0
2010-04-04,14:00,41.0,217.4,1031,1367,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,579,24,335,27,326,24,787,10,886,16,118,10,-9900,99,-9900,99,-9900,99,1.2,51,0.149,1,0.106,1,0.319,51,0.14,0
2010-04-04,15:00,49.1,235.2,893,1367,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,608,24,711,27,143,24,662,10,850,16,107,10,-9900,99,-9900,99,-9900,99,1.2,51,0.149,1,0.106,1,0.318,51,0.14,0
2010-04-04,16:00,59.1,248.9,700,1367,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,248,24,157,27,168,24,490,10,781,16,90,10,-9900,99,-9900,99,-9900,99,1.1,3,0.149,1,0.106,1,0.317,51,0.14,0
2010-04-04,17:00,70.0,260.3,466,1367,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,130,24,121,27,89,24,288,10,649,16,67,10,-9900,99,-9900,99,-9900,99,1.1,51,0.149,1,0.106,1,0.316,51,0.14,0
2010-04-04,18:00,81.2,270.4,208,1367,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,49,24,13,27,47,24,95,10,363,16,40,10,-9900,99,-9900,99,-9900,99,1.0,51,0.149,1,0.106,1,0.316,51,0.14,0
2010-04-04,19:00,88.4,276.8,12,421,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,24,0,27,2,24,2,10,18,16,2,10,-9900,99,-9900,99,-9900,99,1.0,3,0.149,1,0.106,1,0.315,51,0.14,0
2010-04-04,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.149,1,0.106,1,0.314,51,0.14,0
2010-04-04,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.149,1,0.106,1,0.313,51,0.14,0
2010-04-04,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.149,1,0.106,1,0.312,51,0.14,0
2010-04-04,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.149,1,0.106,1,0.312,51,0.14,0
2010-04-04,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.149,1,0.106,1,0.311,51,0.14,0
2010-04-05,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.150,1,0.106,1,0.310,2,0.14,0
2010-04-05,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.150,1,0.106,1,0.310,51,0.14,0
2010-04-05,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.150,1,0.106,1,0.311,51,0.14,0
2010-04-05,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.150,1,0.106,1,0.311,51,0.14,0
2010-04-05,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.150,1,0.106,1,0.312,51,0.14,0
2010-04-05,6:00,87.6,83.8,28,671,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,6,24,3,27,6,24,6,10,11,16,6,10,-9900,99,-9900,99,-9900,99,0.9,51,0.150,1,0.187,1,0.312,51,0.14,0
2010-04-05,7:00,79.3,91.0,253,1366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,103,24,219,27,62,24,109,10,281,16,57,10,-9900,99,-9900,99,-9900,99,1.0,3,0.150,1,0.187,1,0.313,51,0.14,0
2010-04-05,8:00,68.1,101.3,509,1366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,275,24,435,27,113,24,301,10,546,16,97,10,-9900,99,-9900,99,-9900,99,1.1,51,0.150,1,0.187,1,0.313,51,0.14,0
2010-04-05,9:00,57.3,112.8,738,1366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,314,24,121,27,248,24,501,10,684,16,131,10,-9900,99,-9900,99,-9900,99,1.2,51,0.150,1,0.187,1,0.313,51,0.14,0
2010-04-05,10:00,47.4,127.1,923,1366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,447,24,189,27,319,24,668,10,760,16,155,10,-9900,99,-9900,99,-9900,99,1.3,3,0.150,1,0.187,1,0.314,51,0.14,0
2010-04-05,11:00,39.6,145.7,1052,1366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,360,24,101,27,283,24,786,10,799,16,170,10,-9900,99,-9900,99,-9900,99,1.3,51,0.150,1,0.187,1,0.314,51,0.14,0
2010-04-05,12:00,35.2,169.2,1116,1366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,811,24,711,27,230,24,844,10,816,16,177,10,-9900,99,-9900,99,-9900,99,1.4,51,0.150,1,0.187,1,0.315,51,0.14,0
2010-04-05,13:00,35.6,194.9,1110,1366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,733,24,555,27,281,24,837,10,813,16,177,10,-9900,99,-9900,99,-9900,99,1.5,3,0.150,1,0.187,1,0.315,51,0.14,0
2010-04-05,14:00,40.7,217.8,1036,1366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,730,24,600,27,275,24,767,10,790,16,168,10,-9900,99,-9900,99,-9900,99,1.6,51,0.150,1,0.187,1,0.315,51,0.14,0
2010-04-05,15:00,48.9,235.6,897,1366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,580,24,642,27,158,24,639,10,742,16,152,10,-9900,99,-9900,99,-9900,99,1.7,51,0.150,1,0.187,1,0.316,51,0.14,0
2010-04-05,16:00,58.9,249.3,704,1366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,421,24,464,27,182,24,465,10,657,16,126,10,-9900,99,-9900,99,-9900,99,1.9,3,0.150,1,0.187,1,0.316,51,0.14,0
2010-04-05,17:00,69.8,260.6,470,1366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,230,24,327,27,117,24,265,10,505,16,91,10,-9900,99,-9900,99,-9900,99,1.9,51,0.150,1,0.187,1,0.317,51,0.14,0
2010-04-05,18:00,81.0,270.7,212,1366,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,81,24,163,27,55,24,84,10,217,16,50,10,-9900,99,-9900,99,-9900,99,2.0,51,0.150,1,0.187,1,0.317,51,0.14,0
2010-04-05,19:00,88.3,277.2,13,444,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,24,1,27,2,24,2,10,3,16,2,10,-9900,99,-9900,99,-9900,99,2.1,3,0.150,1,0.187,1,0.318,51,0.14,0
2010-04-05,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.150,1,0.187,1,0.318,51,0.14,0
2010-04-05,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.150,1,0.187,1,0.318,51,0.14,0
2010-04-05,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.150,1,0.187,1,0.319,51,0.14,0
2010-04-05,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.150,1,0.187,1,0.319,51,0.14,0
2010-04-05,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.150,1,0.187,1,0.320,51,0.14,0
2010-04-06,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.151,1,0.187,1,0.320,51,0.14,0
2010-04-06,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.151,1,0.187,1,0.320,51,0.14,0
2010-04-06,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.151,1,0.187,1,0.321,51,0.14,0
2010-04-06,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.151,1,0.187,1,0.321,51,0.14,0
2010-04-06,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.151,1,0.187,1,0.322,51,0.14,0
2010-04-06,6:00,87.4,83.4,32,694,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,6,25,2,28,6,25,10,10,77,16,6,10,-9900,99,-9900,99,-9900,99,1.8,51,0.151,1,0.077,1,0.322,51,0.14,0
2010-04-06,7:00,79.0,90.8,260,1365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,53,25,52,28,44,25,133,10,497,16,39,10,-9900,99,-9900,99,-9900,99,1.9,3,0.151,1,0.077,1,0.323,51,0.14,0
2010-04-06,8:00,67.8,101.0,515,1365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,123,24,0,27,123,24,330,10,717,16,60,10,-9900,99,-9900,99,-9900,99,2.3,51,0.151,1,0.077,1,0.323,51,0.14,0
2010-04-06,9:00,56.9,112.6,743,1365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,193,24,0,27,193,24,523,10,816,16,78,10,-9900,99,-9900,99,-9900,99,2.6,51,0.151,1,0.077,1,0.323,51,0.14,0
2010-04-06,10:00,47.1,126.9,928,1365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,250,24,0,27,250,24,682,10,868,16,92,10,-9900,99,-9900,99,-9900,99,2.9,3,0.151,1,0.077,1,0.324,51,0.14,0
2010-04-06,11:00,39.2,145.5,1057,1365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,297,24,65,27,247,24,797,10,900,16,100,10,-9900,99,-9900,99,-9900,99,2.7,51,0.151,1,0.077,1,0.324,51,0.14,0
2010-04-06,12:00,34.8,169.2,1120,1365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,308,24,0,27,308,24,855,10,915,16,104,10,-9900,99,-9900,99,-9900,99,2.5,51,0.151,1,0.077,1,0.325,51,0.14,0
2010-04-06,13:00,35.3,195.2,1114,1365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,310,24,48,27,270,24,852,10,916,16,104,10,-9900,99,-9900,99,-9900,99,2.4,3,0.151,1,0.077,1,0.325,51,0.14,0
2010-04-06,14:00,40.4,218.1,1040,1365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,297,24,107,27,216,24,786,10,902,16,99,10,-9900,99,-9900,99,-9900,99,2.3,51,0.151,1,0.077,1,0.325,51,0.14,0
2010-04-06,15:00,48.6,235.9,901,1365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,242,24,0,27,242,24,664,10,870,16,90,10,-9900,99,-9900,99,-9900,99,2.2,51,0.151,1,0.077,1,0.326,51,0.14,0
2010-04-06,16:00,58.7,249.7,708,1365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,137,24,1,27,136,24,496,10,810,16,76,10,-9900,99,-9900,99,-9900,99,2.2,3,0.151,1,0.077,1,0.326,51,0.14,0
2010-04-06,17:00,69.6,261.0,474,1365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,80,24,47,27,64,24,297,10,692,16,56,10,-9900,99,-9900,99,-9900,99,2.3,51,0.151,1,0.077,1,0.327,51,0.14,0
2010-04-06,18:00,80.9,271.0,216,1365,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,58,24,31,27,53,24,104,10,433,16,35,10,-9900,99,-9900,99,-9900,99,2.4,51,0.151,1,0.077,1,0.327,51,0.14,0
2010-04-06,19:00,88.2,277.6,15,466,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,24,3,27,4,24,4,10,39,16,2,10,-9900,99,-9900,99,-9900,99,2.5,3,0.151,1,0.077,1,0.328,51,0.14,0
2010-04-06,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.151,1,0.077,1,0.328,51,0.14,0
2010-04-06,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.151,1,0.077,1,0.328,51,0.14,0
2010-04-06,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.151,1,0.077,1,0.329,51,0.14,0
2010-04-06,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.151,1,0.077,1,0.329,51,0.14,0
2010-04-06,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.151,1,0.077,1,0.330,51,0.14,0
2010-04-07,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.152,1,0.077,1,0.330,2,0.14,0
2010-04-07,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.152,1,0.077,1,0.330,51,0.14,0
2010-04-07,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.152,1,0.077,1,0.331,51,0.14,0
2010-04-07,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.152,1,0.077,1,0.331,51,0.14,0
2010-04-07,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.152,1,0.077,1,0.332,51,0.14,0
2010-04-07,6:00,87.3,83.0,35,739,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,9,25,39,28,7,25,10,10,69,16,7,10,-9900,99,-9900,99,-9900,99,1.5,51,0.152,1,0.090,1,0.332,51,0.14,0
2010-04-07,7:00,78.7,90.5,266,1364,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,107,24,135,27,81,24,136,10,479,16,43,10,-9900,99,-9900,99,-9900,99,1.5,3,0.152,1,0.090,1,0.333,51,0.14,0
2010-04-07,8:00,67.5,100.7,522,1364,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,136,24,115,27,92,24,337,10,709,16,66,10,-9900,99,-9900,99,-9900,99,1.4,51,0.152,1,0.090,1,0.333,51,0.14,0
2010-04-07,9:00,56.6,112.3,749,1364,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,366,24,394,27,150,24,535,10,818,16,86,10,-9900,99,-9900,99,-9900,99,1.4,51,0.152,1,0.090,1,0.334,51,0.14,0
2010-04-07,10:00,46.8,126.6,934,1364,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,360,24,95,27,295,24,701,10,877,16,101,10,-9900,99,-9900,99,-9900,99,1.3,3,0.152,1,0.090,1,0.334,51,0.14,0
2010-04-07,11:00,38.9,145.3,1062,1364,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,542,24,99,27,465,24,817,10,909,16,110,10,-9900,99,-9900,99,-9900,99,1.3,51,0.152,1,0.090,1,0.334,51,0.14,0
2010-04-07,12:00,34.5,169.3,1125,1364,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,378,24,98,27,298,24,875,10,923,16,114,10,-9900,99,-9900,99,-9900,99,1.3,51,0.152,1,0.090,1,0.335,51,0.14,0
2010-04-07,13:00,34.9,195.4,1118,1364,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,567,24,370,27,264,24,870,10,923,16,114,10,-9900,99,-9900,99,-9900,99,1.3,3,0.152,1,0.090,1,0.335,51,0.14,0
2010-04-07,14:00,40.1,218.5,1043,1364,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,682,24,608,27,217,24,801,10,905,16,108,10,-9900,99,-9900,99,-9900,99,1.3,51,0.152,1,0.090,1,0.336,51,0.14,0
2010-04-07,15:00,48.4,236.3,905,1364,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,492,24,332,27,272,24,674,10,868,16,98,10,-9900,99,-9900,99,-9900,99,1.4,51,0.152,1,0.090,1,0.336,51,0.14,0
2010-04-07,16:00,58.5,250.0,712,1364,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,243,24,126,27,177,24,501,10,802,16,83,10,-9900,99,-9900,99,-9900,99,1.5,3,0.152,1,0.090,1,0.337,51,0.14,0
2010-04-07,17:00,69.4,261.3,478,1364,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,195,24,102,27,159,24,300,10,680,16,62,10,-9900,99,-9900,99,-9900,99,1.5,51,0.152,1,0.090,1,0.337,51,0.14,0
2010-04-07,18:00,80.7,271.4,221,1364,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,44,24,25,27,40,24,105,10,415,16,38,10,-9900,99,-9900,99,-9900,99,1.5,51,0.152,1,0.090,1,0.337,51,0.14,0
2010-04-07,19:00,88.2,278.1,16,512,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,24,7,27,3,24,4,10,33,16,3,10,-9900,99,-9900,99,-9900,99,1.5,3,0.152,1,0.090,1,0.338,51,0.14,0
2010-04-07,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.152,1,0.090,1,0.338,51,0.14,0
2010-04-07,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.152,1,0.090,1,0.339,51,0.14,0
2010-04-07,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.152,1,0.090,1,0.339,51,0.14,0
2010-04-07,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.152,1,0.090,1,0.340,51,0.14,0
2010-04-07,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.152,1,0.090,1,0.340,51,0.14,0
2010-04-08,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.153,1,0.090,1,0.341,51,0.14,0
2010-04-08,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.153,1,0.090,1,0.341,51,0.14,0
2010-04-08,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.153,1,0.090,1,0.341,51,0.14,0
2010-04-08,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.153,1,0.090,1,0.342,51,0.14,0
2010-04-08,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.153,1,0.090,1,0.342,51,0.14,0
2010-04-08,6:00,87.1,82.7,39,761,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,11,24,21,27,10,24,12,10,96,16,7,10,-9900,99,-9900,99,-9900,99,1.7,51,0.153,1,0.074,1,0.343,51,0.14,0
2010-04-08,7:00,78.4,90.3,273,1363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,119,24,188,27,81,24,143,10,521,16,39,10,-9900,99,-9900,99,-9900,99,1.9,3,0.153,1,0.074,1,0.343,51,0.14,0
2010-04-08,8:00,67.2,100.5,528,1363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,210,24,164,27,146,24,343,10,733,16,60,10,-9900,99,-9900,99,-9900,99,1.9,51,0.153,1,0.074,1,0.344,51,0.14,0
2010-04-08,9:00,56.3,112.1,755,1363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,425,24,333,27,241,24,539,10,833,16,77,10,-9900,99,-9900,99,-9900,99,1.9,51,0.153,1,0.074,1,0.344,51,0.14,0
2010-04-08,10:00,46.4,126.4,939,1363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,407,24,143,27,308,24,701,10,887,16,91,10,-9900,99,-9900,99,-9900,99,1.9,3,0.153,1,0.074,1,0.344,51,0.14,0
2010-04-08,11:00,38.5,145.2,1066,1363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,185,24,42,27,152,24,816,10,917,16,99,10,-9900,99,-9900,99,-9900,99,1.9,51,0.153,1,0.074,1,0.345,51,0.14,0
2010-04-08,12:00,34.1,169.3,1129,1363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,617,24,247,27,412,24,873,10,930,16,103,10,-9900,99,-9900,99,-9900,99,1.8,51,0.153,1,0.074,1,0.345,51,0.14,0
2010-04-08,13:00,34.6,195.7,1123,1363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,348,24,172,27,206,24,868,10,930,16,102,10,-9900,99,-9900,99,-9900,99,1.8,3,0.153,1,0.074,1,0.346,51,0.14,0
2010-04-08,14:00,39.8,218.9,1047,1363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,606,24,112,27,520,24,802,10,917,16,98,10,-9900,99,-9900,99,-9900,99,1.7,51,0.153,1,0.074,1,0.346,51,0.14,0
2010-04-08,15:00,48.1,236.7,909,1363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,333,24,110,27,259,24,679,10,886,16,89,10,-9900,99,-9900,99,-9900,99,1.6,51,0.153,1,0.074,1,0.347,51,0.14,0
2010-04-08,16:00,58.3,250.4,716,1363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,349,24,239,27,223,24,509,10,828,16,74,10,-9900,99,-9900,99,-9900,99,1.5,3,0.153,1,0.074,1,0.347,51,0.14,0
2010-04-08,17:00,69.2,261.7,482,1363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,221,24,116,27,180,24,308,10,712,16,56,10,-9900,99,-9900,99,-9900,99,1.6,51,0.153,1,0.074,1,0.348,51,0.14,0
2010-04-08,18:00,80.5,271.7,225,1363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,45,24,73,27,33,24,111,10,460,16,35,10,-9900,99,-9900,99,-9900,99,1.6,51,0.153,1,0.074,1,0.348,51,0.14,0
2010-04-08,19:00,88.1,278.5,18,534,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,24,10,27,3,24,5,10,49,16,3,10,-9900,99,-9900,99,-9900,99,1.7,3,0.153,1,0.074,1,0.348,51,0.14,0
2010-04-08,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.153,1,0.074,1,0.349,51,0.14,0
2010-04-08,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.153,1,0.074,1,0.349,51,0.14,0
